Question,Answer,Q&A,categories,pre-score,weight,score
F7_7,4,"F8-7. 식품소비 트렌드별 동조성(장류)  4) 소포장, 사용 및 취식·조리간편화된 제품을 구입 하겠다",['cooking_convenience'],9,1,9
F7_7,5,F8-7. 식품소비 트렌드별 동조성(장류)  5) 제품의 업그레이드·신제품 개발과 관계없이 가격만 저렴하면 구입 하겠다,"['price_sensitivity', 'variety_seeking']",9,1,9
F7_8,1,F8-8. 식품소비 트렌드별 동조성(조미식품)  1) 건강(영양)에 좋은 제품을 구입 하겠다,['health_orientation'],9,1,9
F7_8,2,F8-8. 식품소비 트렌드별 동조성(조미식품)  2) 원료의 품질과 안전성이 확보된 제품을 구입 하겠다,"['health_orientation', 'premium_orientation']",9,1,9
F7_8,3,F8-8. 식품소비 트렌드별 동조성(조미식품)  3) 다양하고 새로운 맛을 낸 제품을 구입 하겠다,['variety_seeking'],9,1,9
F7_8,4,"F8-8. 식품소비 트렌드별 동조성(조미식품)  4) 소포장, 사용 및 취식·조리간편화된 제품을 구입 하겠다",['cooking_convenience'],9,1,9
F7_8,5,F8-8. 식품소비 트렌드별 동조성(조미식품)  5) 제품의 업그레이드·신제품 개발과 관계없이 가격만 저렴하면 구입 하겠다,"['price_sensitivity', 'variety_seeking']",9,1,9
F7_9,1,F8-9. 식품소비 트렌드별 동조성(유지류)  1) 건강(영양)에 좋은 제품을 구입 하겠다,['health_orientation'],9,1,9
F7_9,2,F8-9. 식품소비 트렌드별 동조성(유지류)  2) 원료의 품질과 안전성이 확보된 제품을 구입 하겠다,"['health_orientation', 'premium_orientation']",9,1,9
F7_9,3,F8-9. 식품소비 트렌드별 동조성(유지류)  3) 다양하고 새로운 맛을 낸 제품을 구입 하겠다,['variety_seeking'],9,1,9
F7_9,4,"F8-9. 식품소비 트렌드별 동조성(유지류)  4) 소포장, 사용 및 취식·조리간편화된 제품을 구입 하겠다",['cooking_convenience'],9,1,9
F7_9,5,F8-9. 식품소비 트렌드별 동조성(유지류)  5) 제품의 업그레이드·신제품 개발과 관계없이 가격만 저렴하면 구입 하겠다,"['price_sensitivity', 'variety_seeking']",9,1,9
F7_10,1,F8-10. 식품소비 트렌드별 동조성(유가공품)  1) 건강(영양)에 좋은 제품을 구입 하겠다,['health_orientation'],9,1,9
F7_10,2,F8-10. 식품소비 트렌드별 동조성(유가공품)  2) 원료의 품질과 안전성이 확보된 제품을 구입 하겠다,"['health_orientation', 'premium_orientation']",9,1,9
F7_10,3,F8-10. 식품소비 트렌드별 동조성(유가공품)  3) 다양하고 새로운 맛을 낸 제품을 구입 하겠다,['variety_seeking'],9,1,9
F7_10,4,"F8-10. 식품소비 트렌드별 동조성(유가공품)  4) 소포장, 사용 및 취식·조리간편화된 제품을 구입 하겠다",['cooking_convenience'],9,1,9
F7_10,5,F8-10. 식품소비 트렌드별 동조성(유가공품)  5) 제품의 업그레이드·신제품 개발과 관계없이 가격만 저렴하면 구입 하겠다,"['price_sensitivity', 'variety_seeking']",9,1,9
F7_11,1,F8-11. 식품소비 트렌드별 동조성(빵 및 떡류)  1) 건강(영양)에 좋은 제품을 구입 하겠다,['health_orientation'],9,1,9
F7_11,2,F8-11. 식품소비 트렌드별 동조성(빵 및 떡류)  2) 원료의 품질과 안전성이 확보된 제품을 구입 하겠다,"['health_orientation', 'premium_orientation']",9,1,9
F7_11,3,F8-11. 식품소비 트렌드별 동조성(빵 및 떡류)  3) 다양하고 새로운 맛을 낸 제품을 구입 하겠다,['variety_seeking'],9,1,9
F7_11,4,"F8-11. 식품소비 트렌드별 동조성(빵 및 떡류)  4) 소포장, 사용 및 취식·조리간편화된 제품을 구입 하겠다",['cooking_convenience'],9,1,9
F7_11,5,F8-11. 식품소비 트렌드별 동조성(빵 및 떡류)  5) 제품의 업그레이드·신제품 개발과 관계없이 가격만 저렴하면 구입 하겠다,"['price_sensitivity', 'variety_seeking']",9,1,9
F7_12,1,F8-12. 식품소비 트렌드별 동조성(과자류)  1) 건강(영양)에 좋은 제품을 구입 하겠다,['health_orientation'],9,1,9
F7_12,2,F8-12. 식품소비 트렌드별 동조성(과자류)  2) 원료의 품질과 안전성이 확보된 제품을 구입 하겠다,"['health_orientation', 'premium_orientation']",9,1,9
F7_12,3,F8-12. 식품소비 트렌드별 동조성(과자류)  3) 다양하고 새로운 맛을 낸 제품을 구입 하겠다,['variety_seeking'],9,1,9
F7_12,4,"F8-12. 식품소비 트렌드별 동조성(과자류)  4) 소포장, 사용 및 취식·조리간편화된 제품을 구입 하겠다",['cooking_convenience'],9,1,9
F7_12,5,F8-12. 식품소비 트렌드별 동조성(과자류)  5) 제품의 업그레이드·신제품 개발과 관계없이 가격만 저렴하면 구입 하겠다,"['price_sensitivity', 'variety_seeking']",9,1,9
F7_13,1,F8-13. 식품소비 트렌드별 동조성(면류)  1) 건강(영양)에 좋은 제품을 구입 하겠다,['health_orientation'],9,1,9
F7_13,2,F8-13. 식품소비 트렌드별 동조성(면류)  2) 원료의 품질과 안전성이 확보된 제품을 구입 하겠다,"['health_orientation', 'premium_orientation']",9,1,9
F7_13,3,F8-13. 식품소비 트렌드별 동조성(면류)  3) 다양하고 새로운 맛을 낸 제품을 구입 하겠다,['variety_seeking'],9,1,9
F7_13,4,"F8-13. 식품소비 트렌드별 동조성(면류)  4) 소포장, 사용 및 취식·조리간편화된 제품을 구입 하겠다",['cooking_convenience'],9,1,9
F7_13,5,F8-13. 식품소비 트렌드별 동조성(면류)  5) 제품의 업그레이드·신제품 개발과 관계없이 가격만 저렴하면 구입 하겠다,"['price_sensitivity', 'variety_seeking']",9,1,9
F7_14,1,F8-14. 식품소비 트렌드별 동조성(연식품)  1) 건강(영양)에 좋은 제품을 구입 하겠다,['health_orientation'],9,1,9
F7_14,2,F8-14. 식품소비 트렌드별 동조성(연식품)  2) 원료의 품질과 안전성이 확보된 제품을 구입 하겠다,"['health_orientation', 'premium_orientation']",9,1,9
F7_14,3,F8-14. 식품소비 트렌드별 동조성(연식품)  3) 다양하고 새로운 맛을 낸 제품을 구입 하겠다,['variety_seeking'],9,1,9
F7_14,4,"F8-14. 식품소비 트렌드별 동조성(연식품)  4) 소포장, 사용 및 취식·조리간편화된 제품을 구입 하겠다",['cooking_convenience'],9,1,9
F7_14,5,F8-14. 식품소비 트렌드별 동조성(연식품)  5) 제품의 업그레이드·신제품 개발과 관계없이 가격만 저렴하면 구입 하겠다,"['price_sensitivity', 'variety_seeking']",9,1,9
F7_15,1,F8-15. 식품소비 트렌드별 동조성(곡물가공품)  1) 건강(영양)에 좋은 제품을 구입 하겠다,['health_orientation'],9,1,9
F7_15,2,F8-15. 식품소비 트렌드별 동조성(곡물가공품)  2) 원료의 품질과 안전성이 확보된 제품을 구입 하겠다,"['health_orientation', 'premium_orientation']",9,1,9
F7_15,3,F8-15. 식품소비 트렌드별 동조성(곡물가공품)  3) 다양하고 새로운 맛을 낸 제품을 구입 하겠다,['variety_seeking'],9,1,9
F7_15,4,"F8-15. 식품소비 트렌드별 동조성(곡물가공품)  4) 소포장, 사용 및 취식·조리간편화된 제품을 구입 하겠다",['cooking_convenience'],9,1,9
F7_15,5,F8-15. 식품소비 트렌드별 동조성(곡물가공품)  5) 제품의 업그레이드·신제품 개발과 관계없이 가격만 저렴하면 구입 하겠다,"['price_sensitivity', 'variety_seeking']",9,1,9
F7_16,1,F8-16. 식품소비 트렌드별 동조성(커피 및 차)  1) 건강(영양)에 좋은 제품을 구입 하겠다,['health_orientation'],9,1,9
F7_16,2,F8-16. 식품소비 트렌드별 동조성(커피 및 차)  2) 원료의 품질과 안전성이 확보된 제품을 구입 하겠다,"['health_orientation', 'premium_orientation']",9,1,9
F7_16,3,F8-16. 식품소비 트렌드별 동조성(커피 및 차)  3) 다양하고 새로운 맛을 낸 제품을 구입 하겠다,['variety_seeking'],9,1,9
F7_16,4,"F8-16. 식품소비 트렌드별 동조성(커피 및 차)  4) 소포장, 사용 및 취식·조리간편화된 제품을 구입 하겠다",['cooking_convenience'],9,1,9
F7_16,5,F8-16. 식품소비 트렌드별 동조성(커피 및 차)  5) 제품의 업그레이드·신제품 개발과 관계없이 가격만 저렴하면 구입 하겠다,"['price_sensitivity', 'variety_seeking']",9,1,9
F7_17,1,F8-17. 식품소비 트렌드별 동조성(음료류)  1) 건강(영양)에 좋은 제품을 구입 하겠다,['health_orientation'],9,1,9
F7_17,2,F8-17. 식품소비 트렌드별 동조성(음료류)  2) 원료의 품질과 안전성이 확보된 제품을 구입 하겠다,"['health_orientation', 'premium_orientation']",9,1,9
F7_17,3,F8-17. 식품소비 트렌드별 동조성(음료류)  3) 다양하고 새로운 맛을 낸 제품을 구입 하겠다,['variety_seeking'],9,1,9
F7_17,4,"F8-17. 식품소비 트렌드별 동조성(음료류)  4) 소포장, 사용 및 취식·조리간편화된 제품을 구입 하겠다",['cooking_convenience'],9,1,9
F7_17,5,F8-17. 식품소비 트렌드별 동조성(음료류)  5) 제품의 업그레이드·신제품 개발과 관계없이 가격만 저렴하면 구입 하겠다,"['price_sensitivity', 'variety_seeking']",9,1,9
F7_18,1,F8-18. 식품소비 트렌드별 동조성(주류)  1) 건강(영양)에 좋은 제품을 구입 하겠다,['health_orientation'],9,1,9
F7_18,2,F8-18. 식품소비 트렌드별 동조성(주류)  2) 원료의 품질과 안전성이 확보된 제품을 구입 하겠다,"['health_orientation', 'premium_orientation']",9,1,9
F7_18,3,F8-18. 식품소비 트렌드별 동조성(주류)  3) 다양하고 새로운 맛을 낸 제품을 구입 하겠다,['variety_seeking'],9,1,9
F7_18,4,"F8-18. 식품소비 트렌드별 동조성(주류)  4) 소포장, 사용 및 취식·조리간편화된 제품을 구입 하겠다",['cooking_convenience'],9,1,9
F7_18,5,F8-18. 식품소비 트렌드별 동조성(주류)  5) 제품의 업그레이드·신제품 개발과 관계없이 가격만 저렴하면 구입 하겠다,"['price_sensitivity', 'variety_seeking']",9,1,9
F7_19,1,F8-19. 식품소비 트렌드별 동조성(간편식)  1) 건강(영양)에 좋은 제품을 구입 하겠다,"['health_orientation', 'cooking_convenience', 'hmr_preference']",9,1,9
F7_19,2,F8-19. 식품소비 트렌드별 동조성(간편식)  2) 원료의 품질과 안전성이 확보된 제품을 구입 하겠다,"['health_orientation', 'premium_orientation', 'cooking_convenience', 'hmr_preference']",9,1,9
F7_19,3,F8-19. 식품소비 트렌드별 동조성(간편식)  3) 다양하고 새로운 맛을 낸 제품을 구입 하겠다,"['cooking_convenience', 'hmr_preference', 'variety_seeking']",9,1,9
F7_19,4,"F8-19. 식품소비 트렌드별 동조성(간편식)  4) 소포장, 사용 및 취식·조리간편화된 제품을 구입 하겠다","['cooking_convenience', 'hmr_preference']",9,1,9
F7_19,5,F8-19. 식품소비 트렌드별 동조성(간편식)  5) 제품의 업그레이드·신제품 개발과 관계없이 가격만 저렴하면 구입 하겠다,"['price_sensitivity', 'cooking_convenience', 'hmr_preference', 'variety_seeking']",9,1,9
F7_20,1,F8-20. 식품소비 트렌드별 동조성(건강기능식품)  1) 건강(영양)에 좋은 제품을 구입 하겠다,['health_orientation'],9,1,9
F7_20,2,F8-20. 식품소비 트렌드별 동조성(건강기능식품)  2) 원료의 품질과 안전성이 확보된 제품을 구입 하겠다,"['health_orientation', 'premium_orientation']",9,1,9
F7_20,3,F8-20. 식품소비 트렌드별 동조성(건강기능식품)  3) 다양하고 새로운 맛을 낸 제품을 구입 하겠다,"['health_orientation', 'variety_seeking']",9,1,9
F7_20,4,"F8-20. 식품소비 트렌드별 동조성(건강기능식품)  4) 소포장, 사용 및 취식·조리간편화된 제품을 구입 하겠다","['health_orientation', 'cooking_convenience']",9,1,9
F7_20,5,F8-20. 식품소비 트렌드별 동조성(건강기능식품)  5) 제품의 업그레이드·신제품 개발과 관계없이 가격만 저렴하면 구입 하겠다,"['price_sensitivity', 'health_orientation', 'variety_seeking']",9,1,9
DQ1,1,"DQ1. 가구 구성 형태  1) 1세대가족(예: 부부, 형제·자매만으로 구성)",,,,
DQ1,2,DQ1. 가구 구성 형태  2) 2세대가족(예: 부부+자녀로 구성),,,,
DQ1,3,DQ1. 가구 구성 형태  3) 3세대가족(예: 부모+부부+자녀로 구성),,,,
DQ1,4,DQ1. 가구 구성 형태  4) 4세대가족(예: 조부모+부모+부부+자녀로 구성),,,,
DQ1,5,DQ1. 가구 구성 형태  5) 1인 가구,,,,
DQ1,81,DQ1. 가구 구성 형태 81) 2인 가구,,,,
DQ3,1,DQ3. 현재 결혼 여부  1) 기혼,,,,
DQ3,2,DQ3. 현재 결혼 여부  2) 미혼(사별/이혼 포함),,,,
DQ3_1,1,DQ3-1. 현재 맞벌이 여부  1) 맞벌이 함,,,,
DQ3_1,2,DQ3-1. 현재 맞벌이 여부  2) 맞벌이 하지 않음,,,,
DQ4,1,DQ4. 월평균 가구 소득(세전)  1) 100만원 미만,,,,
DQ4,2,DQ4. 월평균 가구 소득(세전)  2) 100-200만원 미만,,,,
DQ4,3,DQ4. 월평균 가구 소득(세전)  3) 200-300만원 미만,,,,
DQ4,4,DQ4. 월평균 가구 소득(세전)  4) 300-400만원 미만,,,,
DQ4,5,DQ4. 월평균 가구 소득(세전)  5) 400-500만원 미만,,,,
DQ4,6,DQ4. 월평균 가구 소득(세전)  6) 500-600만원 미만,,,,
DQ4,7,DQ4. 월평균 가구 소득(세전)  7) 600-700만원 미만,,,,
DQ4,8,DQ4. 월평균 가구 소득(세전)  8) 700-800만원 미만,,,,
DQ4,9,DQ4. 월평균 가구 소득(세전)  9) 800-900만원 미만,,,,
DQ4,10,"DQ4. 월평균 가구 소득(세전) 10) 900-1,000만원 미만",,,,
DQ4,11,"DQ4. 월평균 가구 소득(세전) 11) 1,000만원 이상",,,,
DQ6,1,DQ6. 현재 주거 형태  1) 아파트,,,,
DQ6,2,DQ6. 현재 주거 형태  2) 단독주택,,,,
DQ6,3,DQ6. 현재 주거 형태  3) 연립/다세대 주택,,,,
DQ6,4,DQ6. 현재 주거 형태  4) 오피스텔,,,,
DQ6,21,DQ6. 현재 주거 형태 21) 상가주택,,,,
DQ6,91,DQ6. 현재 주거 형태 91) 교회,,,,
DQ7,1,DQ7. 가구의 차량 보유 여부 및 보유 대수  1) 없음,,,,
DQ7,2,DQ7. 가구의 차량 보유 여부 및 보유 대수  2) 1대 보유,,,,
DQ7,3,DQ7. 가구의 차량 보유 여부 및 보유 대수  3) 2대 보유,,,,
DQ7,4,DQ7. 가구의 차량 보유 여부 및 보유 대수  4) 3대 보유,,,,
DQ7,5,DQ7. 가구의 차량 보유 여부 및 보유 대수  5) 4대 이상 보유,,,,
DQ8,1,DQ8. 가구의 식품 구입 및 조달 시 차량 이용 여부  1) 전혀 이용하지 않는다,,,,
DQ8,2,DQ8. 가구의 식품 구입 및 조달 시 차량 이용 여부  2) 이용하지 않는 편이다,,,,
DQ8,3,DQ8. 가구의 식품 구입 및 조달 시 차량 이용 여부  3) 이용할 때도 있고 이용하지 않을 때도 있다,,,,
DQ8,4,DQ8. 가구의 식품 구입 및 조달 시 차량 이용 여부  4) 이용하는 편이다,,,,
DQ8,5,DQ8. 가구의 식품 구입 및 조달 시 차량 이용 여부  5) 항상 이용한다,,,,
DQ9,1,DQ9. 가구의 건강 관심도  1) 매우 적다,['health_orientation'],1,1,1
DQ9,2,DQ9. 가구의 건강 관심도  2) 적은 편이다,['health_orientation'],3,1,3
DQ9,3,DQ9. 가구의 건강 관심도  3) 보통이다,['health_orientation'],5,1,5
DQ9,4,DQ9. 가구의 건강 관심도  4) 많은 편이다,['health_orientation'],7,1,7
DQ9,5,DQ9. 가구의 건강 관심도  5) 매우 많다,['health_orientation'],9,1,9
DQ9_1,1,DQ9-1. 건강을 위한 시간/비용 투자  1) 전혀 그렇지 않다,"['price_sensitivity', 'health_orientation']",1,1,1
DQ9_1,2,DQ9-1. 건강을 위한 시간/비용 투자  2) 그렇지 않은 편이다,"['price_sensitivity', 'health_orientation']",3,1,3
DQ9_1,3,DQ9-1. 건강을 위한 시간/비용 투자  3) 보통이다,"['price_sensitivity', 'health_orientation']",5,1,5
DQ9_1,4,DQ9-1. 건강을 위한 시간/비용 투자  4) 그런 편이다,"['price_sensitivity', 'health_orientation']",7,1,7
DQ9_1,5,DQ9-1. 건강을 위한 시간/비용 투자  5) 매우 그렇다,"['price_sensitivity', 'health_orientation']",9,1,9
HQ1,1,HQ1. 가구주 성별  1) 남자,,,,
HQ1,2,HQ1. 가구주 성별  2) 여자,,,,
HQ2,1,HQ2. 가구주 연령  1) 20대,,,,
HQ2,2,HQ2. 가구주 연령  2) 30대,,,,
HQ2,3,HQ2. 가구주 연령  3) 40대,,,,
HQ2,4,HQ2. 가구주 연령  4) 50대,,,,
HQ2,5,HQ2. 가구주 연령  5) 60대 이상,,,,
HQ3,1,HQ3. 가구주 최종 학력  1) 중졸 이하,,,,
HQ3,2,HQ3. 가구주 최종 학력  2) 고졸(대학 재학 포함),,,,
HQ3,3,HQ3. 가구주 최종 학력  3) 대학교 졸업(전문대졸/대학원생 포함),,,,
HQ3,4,HQ3. 가구주 최종 학력  4) 대학원 졸업 이상,,,,
HQ4,1,HQ4. 가구주 직업  1) 관리자,,,,
HQ4,2,HQ4. 가구주 직업  2) 전문가 및 관련 종사자,,,,
HQ4,3,HQ4. 가구주 직업  3) 사무 종사자,,,,
HQ4,4,HQ4. 가구주 직업  4) 서비스 종사자,,,,
HQ4,5,HQ4. 가구주 직업  5) 판매 종사자,,,,
HQ4,6,HQ4. 가구주 직업  6) 농림어업 숙련 종사자,,,,
HQ4,7,HQ4. 가구주 직업  7) 기능원 및 관련 기능 종사자,,,,
HQ4,8,HQ4. 가구주 직업  8) 장치·기계 조작 및 조립 종사자,,,,
HQ4,9,HQ4. 가구주 직업  9) 단순노무 종사자,,,,
HQ4,10,HQ4. 가구주 직업 10) 군인,,,,
